nfilter,t1,t2,t3,t4,t5,label_mad
330,13.166,17.344,2.685,1.232,15.791,12313.5
2097,109.161,105.053,19.307,6.001,25.139,19234
1545,90.585,74.524,14.698,4.809,12.514,29258
1017,59.906,47.762,9.418,3.727,4.208,46556
455,29.147,21.311,3.707,1.583,1.333,60782
97,5.11,4.999,0.882,0.401,0.13,53331
32,0.822,1.513,0.331,0.12,1.493,30945.5
781,31.29,34.716,6.793,2.495,24.567,37547
2931,142.045,124.441,26.922,7.074,25.66,45816
2355,124.552,100.965,21.652,5.601,10.26,51571
1045,55.187,46.159,9.679,2.315,2.555,50448
244,12.093,10.931,1.954,0.671,0.271,35161
28,0.711,1.583,0.4,0.12,1.382,9616.5
484,20.83,21.261,3.887,1.423,20.329,11233.5
1610,91.698,67.57,15.17,4.879,13.225,13274.5
912,53.935,38.826,8.085,2.415,2.665,28313.5
207,10.942,9.278,1.733,0.521,0.211,25322
30,0.752,1.302,0.331,0.17,1.243,20955
666,28.565,29.858,5.651,2.154,26.452,88862.5
2777,138.618,120.022,25.399,7.835,29.247,74096
2086,110.664,91.107,19.377,6.112,12.183,57607.5
1307,71.428,58.193,12.364,4.248,3.517,50631
353,17.273,16.562,2.886,1.222,0.481,52992
12,0.521,0.601,0.191,0.121,0.04,97603.5
31,0.821,1.493,0.341,0.15,1.473,118420
648,26.972,29.247,5.36,2.635,21.492,107274
2343,119.07,98.21,21.652,7.314,22.805,111916
1987,102.908,86.217,18.506,5.921,10.28,130765
1061,54.125,47.06,9.79,3.546,2.696,151576
288,13.476,13.636,2.335,0.932,0.3,153294
23,0.501,1.072,0.301,0.221,1.142,15609
482,19.137,21.432,3.807,2.024,16.242,16656
2497,124.982,106.125,22.834,8.817,25.409,29169
1918,106.285,82.8,17.894,6.513,10.059,71288
868,45.618,38.154,7.515,3.276,2.585,50467.5
304,14.148,13.867,2.394,1.242,0.401,35044.5
16,0.481,0.772,0.24,0.12,0.16,9395
19,0.622,0.892,0.321,0.22,0.04,38677
23,0.631,1.012,0.27,0.14,1.132,1472
392,16.111,16.732,3.076,1.613,18.645,4772.5
2118,110.834,87.139,19.588,5.16,21.391,7735
1161,68.824,47.652,10.901,3.026,6.492,16278
467,27.103,20.019,3.747,1.352,1.393,16186
105,5.24,5.13,0.942,0.341,0.451,22765
38,1.914,1.963,0.461,0.221,0.08,13595.5
25,0.581,1.172,0.291,0.14,1.182,51275
551,21.311,25.169,4.518,1.683,25.82,57674
2938,138.748,127.978,27.162,8.747,26.531,51701.5
2508,129.129,110.484,23.225,7.965,12.885,43934.5
1355,69.705,61.088,12.775,4.669,3.658,49485
357,17.323,16.593,2.905,1.373,0.852,52860
86,3.907,3.867,0.781,0.351,0.18,56602
16,0.491,0.781,0.241,0.12,0.04,64745
29,0.771,1.263,0.35,0.12,1.272,19378
655,26.081,28.986,5.551,1.924,27.643,34852
3043,146.193,127.096,28.014,7.755,30.81,40403
2508,128.138,107.949,23.144,6.162,16.913,43968.5
1546,85.956,66.929,14.639,3.877,5.711,40643
563,28.926,25.079,4.569,1.362,1.103,54320
69,3.558,3.317,0.691,0.491,0.09,54709
21,0.571,0.852,0.27,0.13,1.062,47495
429,16.692,18.826,3.437,1.382,20.399,46764
2694,129.12,115.754,24.678,6.753,22.032,77700.5
1625,83.23,76.498,15.28,5.431,7.104,57684
741,39.667,32.383,6.332,2.275,1.603,64198
146,6.583,6.843,1.283,0.512,0.31,44496.5
33,1.323,1.813,0.371,0.131,0.061,79840
31,0.892,1.643,0.361,0.13,1.373,20564
651,26.12,29.637,5.471,1.904,30.348,30059
2320,117.758,103.681,22.083,6.012,25.599,39803.5
1673,92.458,76.678,15.981,5.551,7.705,31148
626,35.348,30.129,5.24,2.314,1.513,51147
138,6.642,7.023,1.192,0.43,0.15,45020.5
25,0.661,1.112,0.29,0.06,1.113,11298
511,20.87,22.494,4.178,1.242,24.067,13724
2509,121.445,103.54,23.205,5.19,22.443,16883
1697,93.04,70.627,16.031,3.878,7.565,18443
840,42.683,36.4,7.404,2.074,2.234,31282.5
167,8.126,7.965,1.492,0.39,0.481,46275
48,1.744,2.495,0.48,0.131,0.07,95637.5
24,0.501,1.042,0.26,0.13,1.212,6303.5
425,17.734,18.696,3.357,1.644,16.321,15672
1652,93.941,69.525,15.8,5.21,12.194,19653
633,40.047,28.425,5.34,2.425,1.022,30120
53,2.645,2.465,0.591,0.22,0.09,32905
28,0.661,1.543,0.301,0.12,1.253,4857
600,24.898,25.149,4.939,1.773,24.457,6243
2135,111.887,85.526,19.808,4.349,19.628,7996
1237,72.981,50.086,11.482,2.785,5.26,9291
375,22.463,16.352,2.956,0.841,0.722,16450
42,1.873,1.943,0.451,0.131,0.06,34335.5
32,0.882,1.533,0.311,0.14,1.393,9732.5
762,30.729,35.418,6.673,2.164,28.244,33385
2594,126.184,118.579,23.946,7.485,20.39,39586
1835,94.924,88.892,17.434,5.591,10.069,63105
1043,56.139,47.882,9.639,3.316,3.717,47435
374,19.357,18.406,3.006,1.192,0.942,28520
68,3.327,3.166,0.641,0.251,0.1,14400.5
30,1.132,1.243,0.331,0.14,1.463,15756.5
692,26.901,30.569,5.822,2.544,25.749,35466.5
2754,137.856,115.614,25.319,8.326,24.387,39964.5
1983,105.063,85.726,18.516,5.811,9.919,45457
872,48.494,39.517,7.795,2.395,2.645,48046.5
257,12.975,11.802,2.234,0.842,0.541,43987
18,1.062,0.871,0.27,0.16,0.06,17706.5
32,0.882,1.373,0.3,0.131,1.683,10575
693,28.726,30.119,5.921,2.205,20.99,12310
2399,120.574,98.51,22.103,6.142,21.692,26348
1925,102.669,82.489,18.386,4.879,10.621,47119
1202,61.88,52.011,11.302,2.975,3.427,52134.5
424,20.069,19.829,3.396,1.052,1.033,49641.5
134,5.56,6.061,1.152,0.511,0.22,39395.5
19,0.521,1.122,0.281,0.11,0.04,35705
30,0.772,1.754,0.331,0.14,1.443,31869
653,26.18,31.561,5.49,2.144,20.059,34342
2434,122.116,112.789,22.593,6.773,19.729,32669
1961,100.825,89.132,18.336,5.17,9.137,38060
1110,55.918,51.069,10.41,3.257,3.476,43929.5
406,19.467,18.846,3.236,1.162,1.092,50524
126,5.19,6.302,1.112,0.33,0.251,36242.5
24,0.631,1.333,0.24,0.13,0.05,29383.5
25,0.582,1.113,0.29,0.13,1.212,27745
548,22.083,24.959,4.378,1.783,19.478,75387.5
2583,125.964,109.732,23.766,7.675,20.84,116110
1934,97.749,88.481,18.125,5.551,8.356,78680.5
907,44.336,39.206,8.216,2.726,2.935,42443
332,15.35,14.859,2.685,0.752,0.481,44388.5
44,1.463,2.135,0.431,0.231,0.26,27736.5
24,0.922,1.062,0.271,0.13,0.07,86121.5
32,0.841,1.312,0.351,0.17,1.443,30817
752,30.179,34.046,6.432,2.234,25.499,61155.5
2553,126.705,107.518,23.456,7.995,22.003,84842
1583,89.263,70.235,15.07,4.438,6.653,82996
636,33.104,29.096,5.22,2.114,0.932,77221.5
56,2.254,2.465,0.521,0.271,0.07,72064.5
32,0.832,1.543,0.31,0.181,1.423,16632.5
715,28.345,32.383,6.152,2.645,21.151,28205
2535,125.232,107.097,23.275,8.787,17.815,34594
1575,82.84,68.333,14.918,5.51,5.481,60302
578,28.976,26.571,4.629,2.044,1.213,50868
74,3.416,3.497,0.741,0.26,0.12,32035
23,0.46,1.283,0.33,0.13,1.012,12115
496,19.858,21.902,3.918,1.312,18.476,15934
2716,131.915,113.92,25.018,7.234,24.327,22928.5
1965,102.689,82.58,18.385,5.782,10.55,40092
1104,59.746,48.514,10.21,3.677,3.026,87656.5
351,16.342,16.082,2.906,1.393,0.341,25814
27,0.721,1.162,0.321,0.15,1.253,43407
635,24.547,28.565,5.33,1.594,20.721,43612
2738,134.77,116.315,25.009,7.334,20.76,58858.5
1890,97.639,80.927,17.694,4.78,6.031,52568.5
717,35.078,32.412,6.081,2.645,1.703,108226
188,7.835,8.527,1.583,0.601,0.301,54187
11,0.461,0.571,0.23,0.08,0.05,10928
29,0.591,1.363,0.32,0.14,1.373,37203
601,24.777,27.152,4.969,1.453,30.86,40299
2468,122.386,112.607,22.764,6.623,26.652,56891
1945,97.458,88.04,18.256,5.42,9.579,43067
968,49.726,45.808,8.807,2.946,3.016,45599.5
335,16.101,16.502,2.776,1.062,1.352,41625
166,7.274,8.196,1.373,0.601,0.541,42250
74,2.966,3.747,0.711,0.271,0.19,19233.5
20,0.621,1.303,0.24,0.13,0.051,15414
27,0.552,1.253,0.34,0.13,1.192,2465
570,22.905,24.728,4.649,2.124,24.548,6707
2423,121.915,100.745,22.313,6.222,31.561,8800
1934,106.486,79.723,18.085,4.659,13.175,12119.5
991,59.345,41.671,8.977,2.705,2.705,11978
225,12.645,10.45,2.254,0.721,0.471,11668
10,0.651,0.521,0.2,0.12,0.04,14899
26,0.642,1.233,0.32,0.061,1.222,13041.5
602,23.516,28.615,4.95,2.094,20.309,27697
2255,114.1,108.931,20.68,5.481,19.387,29967
1143,68.863,56.519,10.621,3.036,3.537,54016
288,16.322,14.237,2.254,0.611,0.671,96306
39,2.053,2.525,0.441,0.08,0.06,4466
32,0.731,1.462,0.32,0.131,1.483,4514.5
730,30.338,31.841,6.192,1.623,21,59314
2371,119.652,98.28,21.883,4.699,24.307,33576
1736,96.346,74.765,16.562,4.309,10.38,28501.5
892,48.193,40.328,7.826,2.626,1.993,39323.5
153,7.013,7.394,1.363,0.45,0.161,29131
22,0.571,1.032,0.261,0.12,1.132,9020.5
469,18.335,21.963,3.697,1.353,18.976,15382
2719,130.822,122.718,24.878,6.693,24.056,23147
2052,105.123,92.529,19.097,4.879,8.897,26918
911,44.837,41.881,8.206,2.184,2.645,35411
241,11.232,11.663,1.984,0.651,0.441,62702
39,1.373,2.205,0.45,0.15,0.06,80914
30,0.672,1.392,0.311,0.13,1.313,16046
631,25.65,29.137,5.18,1.693,21.141,44722
2486,122.698,107.698,22.864,6.914,22.914,75031.5
1539,87.92,67.551,14.588,4.178,6.212,61632
562,30.949,26.071,4.568,1.624,1.102,66962
62,2.856,2.996,0.592,0.31,0.201,33719
14,0.481,0.652,0.19,0.12,0.04,6955.5
27,0.832,1.282,0.36,0.16,1.212,18966
615,25.098,27.102,5.11,2.124,26.09,66449
2572,123.889,109.922,23.586,7.785,24.878,65440.5
1910,102.659,82.53,18.025,5.11,7.965,42907
767,39.537,34.988,6.773,1.753,1.603,53314
142,6.473,6.622,1.213,0.681,0.451,40946
50,1.924,2.445,0.511,0.141,0.07,39458.5
25,0.661,1.383,0.29,0.13,1.272,7764
541,21.731,23.496,4.399,1.283,24.297,10747
2575,128.228,106.476,23.775,6.112,26.512,28772
2249,115.433,95.555,20.67,5.771,17.123,64699
1674,91.367,72.28,14.388,4.819,6.453,46223.5
685,36.03,30.749,5.391,2.094,1.443,147593
141,6.011,6.362,1.212,0.571,0.27,73875
21,0.651,0.912,0.28,0.141,0.05,25740
30,0.731,1.713,0.33,0.16,1.373,21140.5
636,26.091,29.267,4.98,2.204,24.197,48034.5
2547,126.274,109.281,22.042,7.144,18.726,56252
1883,97.088,81.829,17.564,5.47,10.25,178395
997,52.382,42.141,8.948,3.456,3.076,164032
352,16.873,15.53,2.886,1.172,0.811,124244
59,2.625,2.525,0.581,0.24,0.08,114680
17,0.491,0.711,0.241,0.12,1.022,8601
351,13.626,15.359,2.835,0.732,15.911,16126
2530,127.606,103.24,23.144,5.271,26.301,20407
2017,107.137,83.912,18.716,5.27,12.243,26115
1383,71.398,57.862,11.963,3.587,5.702,29481
644,31.01,28.906,5.059,1.553,1.814,28640.5
185,8.226,8.797,1.533,0.441,0.321,21775
3,0.32,0.18,0.19,0.049,0.03,6282
14,0.391,0.631,0.181,0.04,0.812,22043
233,8.717,10.711,1.873,0.642,11.532,29715
2210,111.466,91.918,19.137,5.631,24.817,29525
1554,85.776,67.22,13.406,3.366,9.148,33519.5
929,50.688,41.049,8.256,2.545,3.197,31041
251,13.706,11.041,2.034,0.731,0.711,41489
48,2.175,2.415,0.461,0.16,0.07,50237.5
21,0.572,1.323,0.251,0.11,1.122,18452
479,18.396,21.942,3.727,1.724,16.892,28027
3013,142.496,125.633,27.724,7.043,30.019,31345
2487,124.592,106.506,22.874,6.582,18.976,36626
1541,88.842,66.559,14.558,3.427,4.589,47993
458,23.636,21.1,3.638,1.093,0.641,47304.5
23,1.012,1.443,0.29,0.12,0.14,27915
9,0.381,0.471,0.171,0.04,0.03,21945
30,0.762,1.583,0.321,0.12,1.383,10518
585,24.658,26.802,4.869,1.422,21.502,44786
2558,124.461,108.41,23.445,6.453,21.181,47346.5
2061,105.965,87.92,19.307,5.23,10.751,42312
1023,50.998,45.217,9.438,2.866,3.467,51505
323,16.131,14.698,2.695,0.911,0.702,48886
71,2.695,3.006,0.661,0.311,0.09,38611
19,0.501,1.283,0.241,0.13,0.882,10600
351,19.648,17.814,2.755,1.033,19.208,15329
1953,107.137,97.809,18.346,5,21.602,21118
1372,79.464,66.239,12.845,3.647,7.595,32247.5
707,39.326,33.164,6.072,2.074,2.064,52554
196,9.418,9.488,1.673,0.532,0.601,29726
82,3.246,3.747,0.782,0.27,0.11,30101.5
22,0.501,0.972,0.25,0.12,1.031,3861
474,18.706,20.87,3.798,1.272,21.502,7826.5
2605,129.721,106.536,23.976,5.901,23.276,9011
1647,89.883,68.542,15.641,3.037,4.75,8403
403,20.049,17.243,3.227,0.771,1.042,6508
78,3.747,3.226,0.731,0.241,0.19,7236
12,0.521,0.721,0.17,0.04,0.04,10215
24,0.541,1.052,0.301,0.12,1.273,44570
541,21.211,23.786,4.339,1.322,24.879,38871
2915,138.698,123.098,26.782,6.663,28.405,44083
2176,115.633,93.29,20.309,5.381,10.279,69404
917,49.065,40.388,8.115,2.575,2.154,53752
191,9.048,8.306,1.653,0.641,0.331,25871
12,0.461,0.622,0.23,0.04,0.04,20573.5
26,0.591,1.202,0.3,0.13,1.172,19763.5
581,22.835,27.042,5.04,1.884,22.313,42253
2530,126.044,112.457,23.236,7.254,20.861,50774
1681,86.708,74.714,15.88,5.13,6.182,60094
653,32.303,29.608,5.53,2.184,1.232,54530
106,5.551,5.11,0.942,0.381,0.13,64655
15,0.35,0.711,0.211,0.05,0.801,12367
309,11.462,13.816,2.555,0.811,13.797,18364
2529,126.334,105.143,23.214,5.27,29.747,29899
2105,110.142,89.092,19.647,5.139,11.783,49058
1232,63.322,58.814,11.472,2.495,4.869,40354
559,27.072,24.779,4.558,1.173,2.013,38868
172,8.346,7.635,1.463,0.531,0.44,36232
42,1.432,2.325,0.44,0.131,0.06,18393.5
32,0.801,1.353,0.3,0.14,1.453,19421
710,27.994,31.711,6.022,2.134,22.554,36106.5
2564,125.663,108.219,23.435,5.912,20.96,33211
1859,96.888,78.563,17.484,4.899,8.436,35013
819,43.936,36.18,7.194,2.314,1.533,43906
98,5.159,4.719,0.972,0.36,0.11,34687
27,0.581,1.182,0.311,0.13,1.363,13012
617,24.377,26.702,5.06,1.353,24.778,19615
2421,122.406,98.901,22.183,4.959,18.135,18323
1256,70.536,52.111,12.013,3.006,3.687,17967
366,18.827,16.011,2.966,1.062,0.36,22954
22,0.622,0.991,0.27,0.13,1.152,32627.5
484,18.445,22.163,3.818,1.603,14.879,46610.5
2696,129.58,111.836,24.587,7.113,27.444,38193.5
2309,116.405,97.007,21.341,6.122,13.466,35102
1293,67.039,56.029,12.404,3.486,3.657,30156
368,17.915,16.772,2.896,0.952,1.012,31667.5
116,4.729,5.541,1.032,0.481,0.241,35348
12,0.501,0.722,0.19,0.12,0.031,18539.5
22,0.461,1.333,0.25,0.14,1.122,16045.5
488,18.827,22.433,3.818,1.723,23.085,36649
2833,137.185,119.942,25.9,7.505,30.489,75078
1959,106.746,85.986,18.345,5.53,10.29,59180
981,54.115,43.163,8.807,2.705,1.894,40509
143,6.363,6.753,1.333,0.321,0.18,41399
30,0.842,1.333,0.311,0.13,1.353,7109.5
684,27.413,29.577,5.821,1.943,19.788,21402
2389,119.812,107.999,22.042,5.321,24.157,23775
1462,84.875,59.806,13.767,3.407,8.356,18658
537,33.455,22.814,4.258,1.433,0.671,9623
12,0.521,0.561,0.19,0.04,0.06,7172.5
25,0.491,1.362,0.29,0.121,1.062,14409
524,22.032,23.405,4.208,1.693,22.533,26029.5
2511,125.934,104.431,23.175,6.803,23.946,36505
1892,100.444,80.325,17.684,5.311,10.74,42699
1054,54.515,45.679,9.899,3.046,3.326,46249.5
212,11.963,9.428,1.714,0.732,0.581,41132.5
43,2.084,1.814,0.461,0.14,0.071,24649
20,0.481,0.911,0.241,0.16,1.012,14551
347,14.769,16.331,2.766,1.182,19.307,46821
1474,89.322,63.463,13.877,5.33,18.797,57590
485,41.331,21.912,4.137,1.603,1.944,59126
50,4.569,2.515,0.511,0.231,0.08,64419
19,0.931,1.092,0.271,0.061,0.951,14821
450,16.933,21.482,3.507,1.512,12.945,32141.5
3030,141.503,135.742,27.984,7.824,30.378,30136
2261,114.11,100.745,20.91,5.982,17.574,21729
1439,79.323,63.282,13.716,3.106,6.393,21766
630,35.648,28.064,5.23,1.643,1.803,23769.5
141,7.464,6.383,1.242,0.371,0.251,23011
3,0.321,0.221,0.17,0.05,0.029,18636
23,0.57,1.132,0.29,0.13,1.172,58163
554,21.692,25.099,4.479,1.713,27.123,41761
2690,130.622,112.668,24.778,7.033,25.099,35276
1813,101.657,77.67,17.133,4.309,10.01,34931
688,41.43,30.689,5.811,1.483,1.994,37308
114,6.853,5.48,1.042,0.32,0.341,30192
6,0.611,0.351,0.211,0.1,0.04,116658
23,0.561,0.982,0.271,0.131,1.143,4584
498,20.068,21.782,4.028,1.212,18.486,11763
1971,105.925,87.088,18.536,4.328,21.933,14565
1477,81.347,63.232,13.897,3.437,6.673,47833
501,27.232,23.306,3.917,1.513,1.243,50578
63,3.336,2.755,0.652,0.16,0.08,32807
26,0.751,1.133,0.29,0.14,1.262,1286
382,16.813,16.401,3.045,1.413,20.49,2563.5
1073,70.126,44.747,9.929,2.385,12.203,7180
305,26.942,12.925,2.445,0.952,1.663,10603
53,4.418,2.595,0.531,0.16,0.071,4884
19,0.641,0.902,0.26,0.121,0.932,2849
346,14.929,15.459,2.766,0.962,18.115,9860.5
1272,80.025,51.73,12.294,3.006,11.101,9952.5
552,34.948,23.265,4.369,1.363,2.415,10423
174,9.489,7.855,1.523,0.271,0.311,12234.5
20,0.671,1.042,0.24,0.051,0.141,6215.5
7,0.34,0.391,0.17,0.05,0.03,4208
21,0.521,0.901,0.241,0.12,0.942,6402
456,17.644,19.027,3.577,1.002,19.247,15602
2383,122.006,98,22.093,5.982,20.629,21999
1303,75.385,56.249,12.224,3.708,3.687,37831
313,16.071,14.017,2.495,0.631,0.481,49647
32,1.233,1.754,0.37,0.15,0.08,11614.5
17,0.431,0.782,0.24,0.341,0.872,44031
338,13.506,15.51,2.685,0.741,15,50620
2113,112.467,87.249,19.818,4.789,20.84,51564
997,63.703,43.163,8.968,2.325,3.306,37933
187,11.852,8.667,1.633,0.401,0.22,26582
32,0.811,1.483,0.331,0.13,1.443,10677
735,30.038,31.641,6.222,1.563,22.664,16798
2452,118.89,101.947,22.544,5.4,22.123,22573.5
1625,88.752,67.851,15.37,3.447,8.517,24380
727,38.084,31.911,6.192,1.753,1.874,28785
188,8.476,8.767,1.543,0.481,0.731,34342
96,3.487,4.268,0.852,0.681,0.281,59104.5
18,0.591,1.182,0.271,0.121,0.05,41544.5
30,0.772,1.733,0.341,0.17,1.433,13663.5
625,25.589,28.395,5.119,2.234,26.451,32791
2755,137.376,116.515,25.309,7.895,22.844,43004
1941,105.023,83.051,18.215,5.471,9.829,43832
1038,55.277,74.174,9.989,2.665,2.424,28677.5
218,10.721,9.739,1.784,0.641,0.241,21084.5
19,0.491,0.862,0.25,0.07,1.002,7721
399,15.821,17.905,3.146,0.711,18.366,16808
2283,114.571,93.19,21.19,4.388,20.57,16787
1609,85.275,67.811,15.109,3.447,6.983,21537
706,36.19,30.068,6.121,1.422,1.594,20523
205,8.576,9.198,1.713,0.261,0.29,15970
7,0.44,0.651,0.201,0.04,0.03,2274
24,0.551,1.052,0.26,0.06,1.102,2511
551,21.642,24.688,4.509,1.042,25.449,8424
2957,138.648,126.816,27.303,5.21,31.14,13793
2621,132.446,107.488,23.997,5.531,16.582,20978
1799,92.809,76.498,17.103,3.747,5.491,26944
683,31.852,30.589,5.751,1.473,2.204,45269
290,12.674,12.604,2.304,1.062,0.811,77641
96,3.497,4.118,0.872,0.331,0.22,63653
7,0.461,0.411,0.191,0.05,0.03,1383
18,0.401,0.831,0.231,0.12,0.972,10693.5
365,14.077,16.021,2.936,1.032,17.113,14875
2040,109.923,82.169,19.007,3.687,19.448,16899.5
1218,67.541,50.467,11.532,2.284,5.781,15427.5
490,27.694,20.54,3.908,0.981,0.941,15516.5
37,2.254,1.874,0.411,0.13,0.09,18289
14,0.281,0.632,0.191,0.04,0.772,14065.5
338,12.564,15.079,2.665,0.742,15.379,17958.5
2859,136.604,117.358,26.25,5.541,28.004,19248
2225,114.722,92.74,20.76,4.9,10.12,26691
1208,58.964,52.652,11.222,2.495,3.707,40540.5
495,22.163,22.333,3.938,1.313,0.922,53188
68,2.634,3.196,0.681,0.231,0.09,46265.5
26,0.651,1.112,0.291,0.451,1.292,34077.5
561,21.552,24.758,4.659,1.714,21.522,51860
2706,139.23,113.51,24.868,6.643,28.265,38932
2127,110.023,90.315,19.738,5.26,12.785,43043
1024,55.307,45.047,9.418,2.525,2.645,54065
323,15.069,14.217,2.625,0.761,0.641,54627
74,2.855,3.417,0.711,0.161,0.09,19829.5
18,0.441,0.832,0.28,0.13,0.961,2167
290,11.422,11.903,2.315,1.433,13.306,9336.5
1335,79.825,53.895,12.895,2.865,22.574,4727
652,50.678,26.612,5.43,1.193,4.518,2343.5
94,10.77,4.017,0.852,0.25,0.47,1384
12,0.801,0.592,0.16,0.03,0.04,312
20,0.431,0.882,0.251,0.11,0.962,9651
485,19.468,21.631,3.898,0.842,23.145,18522
2842,140.772,117.007,26.11,6.132,26.231,17480
1727,97.409,71.408,16.461,3.407,7.194,15098
614,35.669,25.019,5.081,1.243,1.473,11443.5
112,5.51,4.839,0.992,0.421,0.13,9596
31,0.792,1.453,0.361,0.121,1.343,39535
729,29.177,32.262,6.122,1.663,26.771,75403
2759,135.232,115.974,25.449,6.262,26.411,57412
2239,116.505,92.84,20.76,4.93,12.524,31706
1462,74.214,61.729,13.897,3.247,5.18,34991.5
536,25.519,23.646,4.229,1.312,1.634,21823
229,9.608,10.701,1.923,0.541,0.952,33483
157,6.001,7.635,1.313,0.441,0.43,33875
40,1.423,2.224,0.4,0.17,0.06,49998.5
22,0.541,0.982,0.251,0.07,1.062,8987.5
443,16.642,20.39,3.507,1.073,18.014,17675
2258,113.479,94.503,20.69,4.328,21.993,11551
1130,68.172,47.502,10.5,2.014,6.062,5902
375,24.227,16.162,3.006,0.55,0.781,3476
20,1.092,1.223,0.21,0.05,0.04,494.5
21,0.551,0.892,0.241,0.12,0.922,3067
326,14.167,13.947,2.585,0.621,17.724,5359.5
1319,80.435,53.944,12.595,2.194,14.838,5660
676,44.566,28.706,5.661,1.793,2.044,7510.5
133,7.304,6.162,1.182,0.3,0.181,8934
23,0.612,1.103,0.27,0.161,1.062,6717
446,18.676,18.966,3.596,1.552,22.715,9263
1977,104.321,80.957,18.415,3.998,15.901,7491
739,45.838,30.308,6.403,1.824,1.514,3811
63,3.597,2.786,0.661,0.17,0.211,2704
10,0.441,0.531,0.191,0.16,0.04,1905
20,0.571,1.123,0.24,0.141,0.912,9479
441,17.063,20.299,3.456,2.084,24.216,16883
2364,123.008,102.228,22.213,6.963,26.742,10023.5
1096,70.927,47.092,10.23,3.186,6.202,5737
325,22.403,13.977,2.594,1.242,0.341,5018
21,0.592,1.233,0.25,0.13,0.962,16876
493,18.596,22.904,3.958,1.674,23.676,38643
2916,140.391,123.99,26.742,7.044,28.505,81344
2196,111.145,94.472,20.35,5.561,9.538,52513
1383,64.956,59.555,13.226,3.878,5.29,48387
729,32.533,32.152,6.292,2.194,1.323,49379
93,4.138,4.008,0.842,0.251,0.341,64893
43,1.342,1.814,0.47,0.15,0.14,15403
19,0.561,0.862,0.25,0.121,0.04,23981
16,0.34,0.751,0.201,0.13,0.882,118466
256,9.999,12.054,2.014,0.651,10.972,46291.5
2577,124.231,107.909,23.706,6.172,29.537,46255
1652,92.228,70.717,15.58,3.466,6.924,43766
714,38.384,31.561,6.042,1.533,1.413,49727
118,5.11,5.19,1.082,0.33,0.231,53644
15,0.511,0.752,0.24,0.111,0.04,29204
23,0.51,1.102,0.3,0.05,1.083,545
354,15.059,14.788,2.796,0.631,18.065,2373
1675,92.589,70.467,15.85,2.645,16.521,4761
1140,66.077,47.893,10.57,2.846,4.829,12576
426,21.973,19.598,3.376,0.952,0.712,17211.5
22,1.292,0.992,0.271,0.05,0.04,6255.5
14,0.251,0.641,0.17,0.051,0.722,3804
308,10.59,13.766,2.485,0.611,12.154,13839.5
2102,114.04,89.734,19.649,4.118,23.735,12025.5
1242,73.061,53.804,11.833,2.514,4.819,10856.5
480,25.009,21.131,3.817,0.832,1.102,14143
66,3.086,3.065,0.661,0.16,0.081,18036.5
10,0.271,0.491,0.171,0.05,0.521,16881.5
165,6.072,7.535,1.383,0.531,8.205,23872
1831,98.64,78.382,17.744,5.04,23.786,30600
601,42.923,26.221,4.86,1.432,2.706,16271
93,7.635,4.719,0.852,0.26,0.211,11760
9,0.401,0.401,0.16,0.04,0.04,878
31,0.682,1.533,0.351,0.171,1.463,14306
569,24.277,25.519,4.559,2.014,22.013,64348
2229,118.539,95.365,20.61,7.064,18.977,98277
1145,66.519,51.149,10.771,3.847,3.838,163801
356,19.127,16.422,2.865,1.413,0.481,139778
17,0.691,0.802,0.26,0.12,0.04,9802
32,0.741,1.392,0.321,0.141,1.502,9188.5
717,28.906,32.793,6.102,2.355,28.234,43869
2715,134.91,116.635,24.958,7.254,26.601,41604
2073,110.734,88.251,19.267,5.381,13.185,34466
1275,69.384,55.708,16.451,3.837,3.006,39860
231,12.995,10.621,1.914,0.591,0.541,44972
29,1.283,1.302,0.321,0.16,0.05,44949
32,0.642,1.323,0.301,0.06,1.493,985
639,27.363,27.644,5.35,1.473,25.74,7045
2481,125.172,101.326,22.995,4.258,29.427,9807
1796,100.374,74.584,16.953,3.838,11.222,19429
922,53.333,39.406,8.296,2.245,2.505,22163.5
205,10.5,9.468,1.684,0.521,0.501,48515
56,2.074,2.484,0.612,0.081,0.08,18008
25,0.551,1.092,0.291,0.06,1.122,5481
546,21.432,24.227,4.388,1.002,22.914,13878.5
2406,121.084,107.157,22.183,4.639,21.692,17162.5
1593,86.557,72.069,15.239,3.817,6.623,20400
572,30.539,26.341,4.579,1.162,1.503,26556
174,7.655,8.537,1.473,0.581,0.391,29408
28,1.453,1.613,0.28,0.131,0.051,10380.5
23,0.541,1.292,0.35,0.05,1.062,1519
426,17.344,19.848,3.337,0.881,20.51,11502
1880,101.416,83.562,17.614,3.457,20.47,14102.5
1288,73.582,57.772,12.154,2.946,6.592,15987.5
594,32.292,27.764,4.83,1.733,0.912,24184.5
38,1.944,1.773,0.421,0.441,0.06,22640
26,0.611,1.483,0.301,0.13,1.233,13308
543,22.203,25.038,4.409,1.342,21.953,36559
2700,135.131,111.165,24.738,6.202,23.375,45052.5
1952,103.921,82.219,18.305,4.679,10.801,45006
1010,55.407,43.013,9.108,2.535,1.944,17350.5
109,6.002,5.039,0.982,0.351,0.27,6103
11,0.501,0.591,0.191,0.12,0.04,13941
26,0.551,1.303,0.29,0.06,1.183,10243
544,22.473,25.198,4.319,1.413,19.547,11774.5
2163,113.47,97.248,20.098,5.15,20.66,14734
1196,68.211,54.755,11.212,2.966,4.238,19105.5
